Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type,31-07-2025,Estimated Asset Value (USD),Missing Valuation
CA0198,JAMES C. CORMAN FED BLDG,,F,9,6230 VAN NUYS BLVD,VAN NUYS,CA,91401,34.18338,-118.44827,130920.55,,1974.0,629,Tony Cardenas,Active,BUILDING,1089514.137,142639790048.81537,False
FL3134,11000 TERMINAL ACCESS BLDG,,L,4,11000 TERMINAL ACCESS RD,FORT MYERS,FL,33913,26.5223478,-81.753725,9575.0,,2000.0,1219,Byron Donalds,Active,BUILDING,453072.1021,4338165377.6075,False
WA8033,805 BROADWAY BUILDING,,L,10,805 BROADWAY ST,VANCOUVER,WA,98660,45.627536,-122.6699,14750.0,,1982.0,5303,Marie Perez,Active,BUILDING,473175.0722,6979332314.95,False
OH2507,11940 SAGER ROAD,,L,5,11940 SAGER RD,SWANTON,OH,43558,41.5755901,-83.828322,4000.0,,2000.0,3909,Marcy Kaptur,Active,BUILDING,258844.7091,1035378836.4,False
NJ5031,ENTERPRISE PARK EWING,,L,3,"818-820 SILVIA SREET, UNIT 800B",EWING TOWNSHIP,NJ,8628,40.2840546,-74.721873,10205.0,,2000.0,3403,Andy Kim,Active,BUILDING,440514.3046,4495448478.443,False
AR1289,193 HIGHWAY 278 EAST,,L,7,193 HIGHWAY 278 E,CAMDEN,AR,71701,33.611724,-92.767077,2101.0,,1992.0,504,Bruce Westerman,Active,BUILDING,106551.5766,223864862.4366,False
PR4010,MCS BUILDING,,L,2,880 AVE. TITO CASTRO,PONCE,PR,716,17.99495,-66.617807,27386.0,,2000.0,7298,Jenniffer Gonzalez-Colon,Active,BUILDING,,,True
DC1123,1800 G STREET N W,,L,11,1800 G ST NW,WASHINGTON,DC,20006,38.89802,-77.042571,517044.0,,1964.0,1198,Eleanor Norton,Active,BUILDING,243245.3048,125768525375.0112,False
TX2633,13333 NORTHWEST FWY,,L,7,13333 NORTHWEST FWY,HOUSTON,TX,77040,29.84872,-95.507721,19000.0,,2000.0,4818,Sheila Jackson Lee,Active,BUILDING,266392.603,5061459457.0,False
OR0051,EUGENE FEDERAL BUILDING,,F,10,211 E 7TH AVE,EUGENE,OR,97401,44.0528738,-123.08888,98061.63,,1974.0,4104,Val Hoyle,Active,BUILDING,521647.1086,51153565754.10302,False
VA3015,2121 CRYSTAL DRIVE ARLINGTON,,L,3,2121 CRYSTAL DR,ARLINGTON,VA,22202,38.85464,-77.048691,66261.0,,1986.0,5108,Donald Beyer,Active,BUILDING,770424.4344,51049093447.778404,False
ND0515,DUNSEITH POE - 10200 OLD US 281 BLD #2,DUNSEITH BORDER STATION,F,8,10947 HIGHWAY 281,DUNSEITH,ND,58329,48.99843,-100.052,1355.44,,1960.0,3800,Kelly Armstrong,Active,BUILDING,,,True
TX0773,USBS EAGLE PASS II PRIMARY COMMERCIAL CANOPY,USBS EAGLE PASS II,F,7,500 S ADAMS ST,EAGLE PASS,TX,78852,28.697579,-100.50452,3000.0,,2017.0,4823,Tony Gonzales,Active,STRUCTURE,229024.1879,687072563.6999999,False
NY7160,THE ATRIUM-STATEN ISLAND,,L,2,1200 SOUTH AVE,STATEN ISLAND,NY,10314,40.60981,-74.178811,6404.0,,2000.0,3611,Nicole Malliotakis,Active,BUILDING,692211.4772,4432922299.9888,False
NY7549,4 HARROWGATE COMMONS,,L,2,4 HARROWGATE COMMONS,MASSENA,NY,13662,44.92298,-74.892141,10157.0,,2012.0,3621,Elise Stefanik,Active,BUILDING,117815.6061,1196653111.1577,False
TX2207,803 FIGHTING BUCK,,L,7,803 FIGHTING BUCK AVE,ALPINE,TX,79830,30.364996,-103.66085,6336.0,,2000.0,4823,Tony Gonzales,Active,BUILDING,259167.8911,1642087758.0096002,False
AL0043,"F.M.JOHNSON,JR. FBCT",GSA/DMS DEPOT,F,4,15 LEE ST,MONTGOMERY,AL,36104,32.3752458,-86.309043,117949.42,,1933.0,107,Terri Sewell,Active,BUILDING,57095.0503,6734328067.755826,False
PA0850,CRUMS MILL BUSINESS PARK,,L,3,4050 CRUMS MILL RD,HARRISBURG,PA,17112,40.3101527,-76.829833,13727.0,,2005.0,4210,Scott Perry,Active,BUILDING,355827.0973,4884438564.6371,False
MO1718,10383 N. EXECUTIVE HILLS BLVD,,L,6,10383 N EXECUTIVE HILLS BLVD,KANSAS CITY,MO,64153,39.28122,-94.669061,56244.0,,2000.0,2906,Sam Graves,Active,BUILDING,371088.8423,20871520846.3212,False
CA8288,4000 METROPOLITAN DRIVE,,L,9,4000 W METROPOLITAN DR,ORANGE,CA,92868,33.78006,-117.89616,98643.0,,2000.0,646,J. Correa,Active,BUILDING,890935.9146,87884591423.8878,False
IL2286,4849 N. MILWAUKEE AV,,L,5,4849 N MILWAUKEE AVE,CHICAGO,IL,60630,41.96925,-87.761281,12171.0,,2000.0,1705,Mike Quigley,Active,BUILDING,403313.7527,4908731684.1117,False
PA0884,HUDSON OFFICE PARK,,L,3,2380 GARDEN WAY,HERMITAGE,PA,16148,41.2372327,-80.464763,7560.0,,2000.0,4216,Mike Kelly,Active,BUILDING,227072.3563,1716667013.628,False
OH0033,METZENBAUM U.S. COURTHOUSE,,F,5,201 SUPERIOR AVE E,CLEVELAND,OH,44114,41.50055,-81.692611,183178.36,,1910.0,3911,Shontel Brown,Active,BUILDING,233484.5401,42769315140.87224,False
SC2156,181 DOZIER BLVD. BLDG.,,L,4,181 DOZIER BLVD,FLORENCE,SC,29501,34.19143,-79.813011,14953.0,,2000.0,4507,Russell Fry,Active,BUILDING,236607.1482,3537986687.0346,False
CA7731,OAKLAND AIRPORT,,L,9,1 AIRPORT DR,OAKLAND,CA,94621,37.7167019,-122.20886,6746.0,,1962.0,612,Barbara Lee,Active,BUILDING,466828.7217,3149226556.5882,False
PA7052,1000 E. ASHLAND AVE.,,L,3,1000 ASHLAND AVE,FOLCROFT,PA,19032,39.888836,-75.2761901,20343.0,,2000.0,4205,Mary Scanlon,Active,BUILDING,219192.98,4459042792.14,False
KY1002,PADUCAH,,L,4,1600 MCCRACKEN BLVD,PADUCAH,KY,42001,37.039761,-88.722441,9861.0,,2000.0,2101,James Comer,Active,BUILDING,210429.6482,2075046760.9002,False
TX1815,9990 RICHMOND BUILDING,,L,7,9990 RICHMOND AVE,HOUSTON,TX,77042,29.72968,-95.548151,15702.0,,2000.0,4807,Lizzie Fletcher,Active,BUILDING,277852.7147,4362843326.2194,False
MO1990,1251 NW BRIARCLIFF PARKWAY,,L,6,1251 NW BRIARCLIFF PKY,KANSAS CITY,MO,64116,39.1681298,-94.59621,55734.0,,2008.0,2905,Emanuel Cleaver,Active,BUILDING,265885.6026,14818868175.3084,False
LA1479,LATTER CENTER WEST,,L,7,2800 VETERANS BLVD,METAIRIE,LA,70002,30.00172,-90.149891,1964.0,,1979.0,2201,Steve Scalise,Active,BUILDING,347202.7993,681906297.8252001,False
CA8252,THE CANNERY,,L,9,1651 ALHAMBRA BLVD,SACRAMENTO,CA,95816,38.5655646,-121.46828,26615.0,,1900.0,607,Doris Matsui,Active,BUILDING,697391.4628,18561073782.422,False
FL3100,CATTLERIDGE OFFICE CENTER,,L,4,5971 CATTLERIDGE BLVD,SARASOTA,FL,34232,27.30231,-82.449351,12941.0,,2000.0,1217,W. Steube,Active,BUILDING,365036.5811,4723938396.0151005,False
IN1796,INDIANAPOLIS INT'L. AIRPORT,,L,5,7800 COLONEL H WEIR COOK MEMORIAL DR,INDIANAPOLIS,IN,46241,39.7072648,-86.303551,6807.0,,2000.0,1806,Greg Pence,Active,BUILDING,157577.9918,1072633390.1825999,False
VA3053,203 E CARY STREET,,L,3,203 E CARY ST,RICHMOND,VA,23219,37.540638,-77.442908,12254.0,,2023.0,5104,Jennifer McClellan,Active,BUILDING,367280.0984,4500650325.7936,False
CA4515,BRINLEY BLDG TERRACE,,L,9,609 2ND ST,DAVIS,CA,95616,38.543481,-121.74076,11180.0,,1963.0,604,Mike Thompson,Active,BUILDING,858552.132,9598612835.76,False
TX0441,SAN ANTONIO FED PARKING GARAGE,,F,7,661 E TRAVIS ST,SAN ANTONIO,TX,78205,29.4274949,-98.485928,2100.64,,2012.0,4828,Henry Cuellar,Active,STRUCTURE,579031.3482,1216336411.282848,False
TN2161,HIGHWOOD,,L,4,3401 WEST END AVE,NASHVILLE,TN,37203,36.1386,-86.819031,13168.0,,2000.0,4707,Mark Green,Active,BUILDING,659029.2102,8678096639.913599,False
VA0686,U.S. COURTHOUSE HARRISONBURG,,F,3,116 N. MAIN ST.,HARRISONBURG,VA,22801,38.4481451,-78.868616,49733.54,,1940.0,5106,Ben Cline,Active,BUILDING,365401.3778,18172704038.871414,False
AZ7980,AIRPORT TERMINAL BUILDING - SHOW LOW,,L,9,3401 E AIRPORT LOOP,SHOW LOW,AZ,85901,34.2637776,-110.00623,1050.0,,1981.0,402,Elijah Crane,Active,BUILDING,427435.7364,448807523.21999997,False
OR6543,NIMBUS CORP. CENTER,,L,10,9780 SW NIMBUS AVE,BEAVERTON,OR,97008,45.449068,-122.78812,5470.0,,2000.0,4106,Andrea Salinas,Active,BUILDING,573429.7593,3136660783.3710003,False
VA0006,CENTURY I,,L,11,2450 CRYSTAL DR,ARLINGTON,VA,22202,38.85233,-77.050211,9995.0,,1973.0,5108,Donald Beyer,Active,BUILDING,770424.4344,7700392221.828,False
FL1030,WOODCREST OFFICE BUILDING E,,L,4,325 JOHN KNOX RD,TALLAHASSEE,FL,32303,30.473919,-84.2860035,1560.0,,2024.0,1202,Neal Dunn,Active,BUILDING,239912.9212,374264157.072,False
TN2243,JACK DELOZIER DRIVE BUILDING,,L,4,1827 JACK DELOZIER DR,SEVIERVILLE,TN,37876,35.85757,-83.496651,23121.0,,2008.0,4701,Diana Harshbarger,Active,BUILDING,411558.5249,9515644654.2129,False
MD0331,FRC BLDG 32 OFFICE,WHITE OAK FED RS CENTER,F,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20903,39.0353723,-76.983176,301300.82,,2010.0,2408,Jamie Raskin,Active,BUILDING,524185.2171,157937435744.10803,False
PA0797,RADNOR FINANCIAL CENTER,,L,3,201 KING OF PRUSSIA RD,WAYNE,PA,19087,40.043821,-75.356915,18457.0,,2000.0,4205,Mary Scanlon,Active,BUILDING,817467.0696,15087989703.6072,False
FL1245,7140 N 9TH AVE,,L,4,7140 N 9TH AVE,PENSACOLA,FL,32504,30.4968328,-87.188196,8515.0,,2000.0,1201,Matt Gaetz,Active,BUILDING,268338.5676,2284902903.114,False
CA7833,120 MONTGOMERY,,L,9,100 MONTGOMERY ST,SAN FRANCISCO,CA,94104,37.79034,-122.40185,90835.0,,1955.0,611,Nancy Pelosi,Active,BUILDING,1138225.863,103390746265.605,False
VA1451,ZACHARY TAYLOR,,L,11,2530 CRYSTAL DR,ARLINGTON,VA,22202,38.851,-77.050521,558187.0,,1973.0,5108,Donald Beyer,Active,BUILDING,770424.4344,430040903764.4328,False
LA1480,REISS COMPANIES LLC,,L,7,4301 POCHE CT W,NEW ORLEANS,LA,70129,30.02769,-89.923401,38000.0,,1983.0,2202,Troy Carter,Active,BUILDING,141234.1345,5366897110.999999,False
TX2670,LAUREL PARK PLAZA,,L,7,1100 E LAUREL AVE,MCALLEN,TX,78501,26.21104,-98.207241,22186.0,,2007.0,4815,Monica De La Cruz,Active,BUILDING,191680.3185,4252619546.2409997,False
NJ4666,FORT LEE EXECUTIVE PARK,,L,2,2 EXECUTIVE DR,FORT LEE,NJ,7024,40.86288,-73.972651,35872.0,,1983.0,3405,Josh Gottheimer,Active,BUILDING,577108.2157,20702025913.590397,False
VA0819,AQUIA COMMERCE CENTER II,,L,3,2723 JEFFERSON DAVIS HWY,STAFFORD,VA,22554,38.45325,-77.406701,30300.0,,2000.0,5107,Abigail Spanberger,Active,BUILDING,571529.6869,17317349513.07,False
NY6479,"BARRM BETTY,& LEDUKE",,L,2,52 CORPORATE CIR,ALBANY,NY,12203,42.7052653,-73.877976,17803.0,,2000.0,3620,Paul Tonko,Active,BUILDING,332583.2001,5920978711.3803005,False
PA0507,HENDERSON BLDG.,,L,3,601 S HENDERSON RD,KING OF PRUSSIA,PA,19406,40.07863,-75.356451,23488.0,,2000.0,4205,Mary Scanlon,Active,BUILDING,486612.9675,11429565380.640001,False
AL2217,TSA - 6500 43RD AVE N,,L,4,6500 43RD AVE N,BIRMINGHAM,AL,35206,33.5627073,-86.743882,3926.0,,2000.0,107,Terri Sewell,Active,BUILDING,103903.9117,407926757.33419997,False
NY7628,"55 ELK STREET, ALBANY NY 12210",,L,2,55 ELK ST,ALBANY,NY,12210,42.65494,-73.756881,15829.0,,2000.0,3620,Paul Tonko,Active,BUILDING,263131.2627,4165104757.2783003,False
IL2654,747 E. 22ND STREET,,L,5,747 E 22ND ST,LOMBARD,IL,60148,41.8458929,-87.998431,84080.0,,2000.0,1706,Sean Casten,Active,BUILDING,383742.3113,32265053534.104,False
ND1344,FEDERAL SQUARE - FARGO,,L,8,112 ROBERTS ST N,FARGO,ND,58102,46.8775,-96.7901,5178.0,,2000.0,3800,Kelly Armstrong,Active,BUILDING,271212.8309,1404340038.4002,False
FL1224,136 WOODBRIDGE ROAD,,L,4,136 WOODBRIDGE RD,PALM BEACH,FL,33480,26.67785,-80.037441,5268.0,,1959.0,1222,Lois Frankel,Active,BUILDING,1456395.92,7672293706.559999,False
WI1795,SHAWANO WI STERLING PLAZA,,L,5,1415 E GREEN BAY ST,SHAWANO,WI,54166,44.78239,-88.566921,1990.0,,2000.0,5508,Mike Gallagher,Active,BUILDING,244861.7293,487274841.30700004,False
MT5610,BOOT BUILDING,,L,8,2229 BOOT HILL CT,BOZEMAN,MT,59715,45.70159,-111.061,9591.0,,2009.0,3001,Ryan Zinke,Active,BUILDING,864734.6514,8293670041.5774,False
OR6646,PORTLAND INTERNATIONAL CENTER - AMBASSADOR PL,,L,10,7545 NE AMBASSADOR PL,PORTLAND,OR,97220,45.5784811,-122.5722,23663.0,,2002.0,4103,Earl Blumenauer,Active,BUILDING,429972.4032,10174436976.9216,False
FL2557,SILO BEND XIII,,L,4,925 US HIGHWAY 301 SOUTH,TAMPA,FL,33619,27.955523,-82.355356,12125.0,,2000.0,1215,Laurel Lee,Active,BUILDING,284197.5099,3445894807.5375,False
CA8030,SUNSET PARK,,L,9,13955 PARK AVE,VICTORVILLE,CA,92392,34.50437,-117.32459,16287.0,,1999.0,623,Jay Obernolte,Active,BUILDING,452229.029,7365454195.323,False
NY7035,STARRET LEHIGH NYC,,L,2,601 W 26TH ST,NEW YORK,NY,10001,40.75154,-74.006851,181280.0,,2000.0,3612,Jerrold Nadler,Active,BUILDING,1693047.225,306915600948.0,False
NM1595,JOURNAL CENTER,,L,7,4400 MASTHEAD ST NE,ALBUQUERQUE,NM,87109,35.1656,-106.59604,31775.0,,2013.0,3501,Melanie Stansbury,Active,BUILDING,379919.9688,12071957008.619999,False
NY7316,ELMIRA-CORNING REG. AIRPORT,,L,2,276 SING SING RD,HORSEHEADS,NY,14845,42.1607,-76.893911,1048.0,,2000.0,3623,Nicholas Langworthy,Active,BUILDING,215639.8935,225990608.388,False
WI1740,ONE POINT PLACE,,L,5,1 POINT PL,MADISON,WI,53719,43.0558991,-89.514126,2477.0,,2008.0,5502,Mark Pocan,Active,BUILDING,433682.9536,1074232676.0672,False
DC0591,POT ANX 1,POTOMAC ANNEX,F,11,2300 E ST NW,WASHINGTON,DC,20037,38.8959556,-77.050203,19478.0,,1910.0,1198,Eleanor Norton,Active,BUILDING,553504.7627,10781165767.8706,False
MS2137,"SSA BUILDING, GULFPORT, MS",,L,4,9394 THREE RIVERS RD,GULFPORT,MS,39503,30.42385,-89.086981,16731.0,,2000.0,2804,Mike Ezell,Active,BUILDING,223018.9944,3731330795.3064,False
NJ5128,1400 DOUGHTY ROAD,,L,3,1400 DOUGHTY RD,EGG HARBOR TOWNSHIP,NJ,8234,39.4099604,-74.539713,7172.0,,2020.0,3402,Jefferson Van Drew,Active,BUILDING,403640.1369,2894907061.8468,False
PA0821,150 SUSQUEHANNA VALLEY MALL DRIVE,,L,3,150 SUSQUEHANNA VALLEY MALL DR,SELINSGROVE,PA,17870,40.8233143,-76.85113,8135.0,,2009.0,4215,Glenn Thompson,Active,BUILDING,245111.0326,1993978250.201,False
WA8050,PROLOGIS FIFE DISTRIBUTION CENTER,,L,10,4512 70TH AVE E,FIFE,WA,98424,47.2162728,-122.33831,116150.0,,2000.0,5306,Derek Kilmer,Active,BUILDING,559422.9227,64976972471.604996,False
NC1029,PITT COUNTY AGRICULTURAL CENTER,,L,4,403 GOVERNMENT CIR,GREENVILLE,NC,27834,35.63943,-77.361831,7701.0,,2000.0,3701,Donald Davis,Active,BUILDING,209618.3579,1614270974.1879,False
WV0304,UNION TRUST BUILDING,,L,3,700 MARKET ST,PARKERSBURG,WV,26101,39.26686,-81.557881,22594.0,,2000.0,5402,Alexander Mooney,Active,BUILDING,135804.4631,3068366039.2813997,False
OH2475,6460 BUSCH BLVD,,L,5,6460 BUSCH BLVD,COLUMBUS,OH,43229,40.09755,-82.992851,20338.0,,2000.0,3903,Joyce Beatty,Active,BUILDING,278173.2671,5657487906.2798,False
TX2873,690 MEDICAL BUILDING,,L,7,690 S LOOP 336 W,CONROE,TX,77304,30.282597,-95.471888,5685.0,,1987.0,4808,Morgan Luttrell,Active,BUILDING,338441.3439,1924039040.0714998,False
DC0468,AUTOMOBILE MAINT FAC,,L,11,2800 V ST NE,WASHINGTON,DC,20018,38.92064,-76.968351,153741.0,,2000.0,1198,Eleanor Norton,Active,BUILDING,569343.8538,87531493427.06581,False
FL2354,PARK TOWER BUILDING,,L,4,400 N TAMPA ST,TAMPA,FL,33602,27.94762,-82.459351,171408.0,,2000.0,1214,Kathy Castor,Active,BUILDING,542233.5126,92943161927.7408,False
NV7676,USGS BUILDING - CARSON CITY,,L,9,2730 N DEER RUN RD,CARSON CITY,NV,89701,39.18342,-119.69909,28599.0,,2006.0,3202,Mark Amodei,Active,BUILDING,471992.2687,13498506892.5513,False
NJ4594,614 FRELINGHUYSEN AVE,,L,2,614 FRELINGHUYSEN AVE,NEWARK,NJ,7114,40.700142,-74.196032,26536.0,,2000.0,3410,Donald Payne,Active,BUILDING,481859.7284,12786629752.822401,False
WI1698,SOCIAL SECURITY ADM. OFFICE,,L,5,1561 DOUSMAN ST,GREEN BAY,WI,54303,44.5321,-88.057801,12906.0,,2000.0,5508,Mike Gallagher,Active,BUILDING,245067.5433,3162841713.8297997,False
TN0076,JOHN J. DUNCAN FB,,F,4,710 LOCUST ST,KNOXVILLE,TN,37902,35.9621001,-83.920333,120090.89,,1989.0,4702,Tim Burchett,Active,BUILDING,638223.1956,76644791578.24808,False
NJ5090,AMERICAN METRO CENTER,,L,3,200 AMERICAN METRO BLVD.,HAMILTON SQUARE,NJ,8619,40.25409,-74.70956,9929.0,,2000.0,3403,Andy Kim,Active,BUILDING,439964.9171,4368411661.8859005,False
ME4199,110 MAIN STREET - SACO,,L,1,110 MAIN ST,SACO,ME,4072,43.49535,-70.448311,6916.0,,2000.0,2301,Chellie Pingree,Active,BUILDING,527702.1448,3649588033.4368,False
NJ5110,"MIDATLANTIC JET AVIATION, INC. HANGAR #1",,L,3,ATLANTIC CITY INTL AIRPORT,EGG HARBOR TOWNSHIP,NJ,8234,39.451236,-74.571539,585.0,,2000.0,3402,Jefferson Van Drew,Active,BUILDING,403640.1369,236129480.0865,False
VA0847,KINGSTOWNE D,,L,11,5800 BARCLAY DR,ALEXANDRIA,VA,22315,38.76802,-77.134821,45922.0,,2000.0,5108,Donald Beyer,Active,BUILDING,677324.3201,31104087427.632202,False
MT5630,1005 SELWAY DRIVE,,L,8,1005 SELWAY DR,DILLON,MT,59725,45.229482,-112.62871,22312.0,,2000.0,3001,Ryan Zinke,Active,BUILDING,385438.1636,8599896306.2432,False
FL1303,830 CENTRAL AVENUE,,L,4,830 CENTRAL AVE,SAINT PETERSBURG,FL,33701,27.771123,-82.645104,16472.0,,2000.0,1214,Kathy Castor,Active,BUILDING,687797.518,11329400716.496,False
OK0078,P BELCHER FEDERAL BLDG,,L,7,333 W 4TH ST,TULSA,OK,74103,36.15132,-95.995501,196497.0,,1966.0,4001,Kevin Hern,Active,BUILDING,,,True
NH6177,LOCUST STREET BUILDING,,L,1,273 LOCUST ST,DOVER,NH,3820,43.1843822,-70.876117,6988.0,,2000.0,3301,Chris Pappas,Active,BUILDING,539621.5831,3770875622.7028003,False
FL2137,BUSCHWOOD III,,L,4,3350 W BUSCH BLVD,TAMPA,FL,33618,28.03525,-82.494291,9075.0,,2000.0,1214,Kathy Castor,Active,BUILDING,469233.3011,4258292207.4825,False
CO0051,WELTON ST FEDERAL GARAGE,,F,8,2101 WELTON ST,DENVER,CO,80205,39.749593,-104.9853384,12033.5,,1947.0,801,Diana DeGette,Active,BUILDING,576375.6398,6935816261.5333,False
CA7937,SSA ANAHEIM,,L,9,900 S HARBOR BLVD,ANAHEIM,CA,92805,33.82159,-117.91478,17878.0,,2009.0,646,J. Correa,Active,BUILDING,843280.4041,15076167064.499802,False
FL3047,PENSACOLA REGIONAL AIRPORT,,L,4,2430 AIRPORT BLVD,PENSACOLA,FL,32504,30.47566,-87.193561,5332.0,,2000.0,1201,Matt Gaetz,Active,BUILDING,268338.5676,1430781242.4432,False
TX0437,1 JUSTICE PARK DR PK GARAGE,HOUSTON JUSTICE PARK,F,7,1 JUSTICE PARK DR,HOUSTON,TX,77092,29.83618,-95.481481,707.56,,2009.0,4818,Sheila Jackson Lee,Active,STRUCTURE,277554.9512,196386781.271072,False
OK1509,FBI - STORAGE WAREHOUSE,,L,7,6000 NW 2ND ST,OKLAHOMA CITY,OK,73127,35.46743,-97.621641,7852.0,,1995.0,4003,Frank Lucas,Active,BUILDING,189815.8162,1490433788.8024,False
ID4344,RICHARD SMITH HANGAR,,L,10,146 AIRPORT RD,REXBURG,ID,83440,43.8293458,-111.80785,2500.0,,2000.0,1602,Michael Simpson,Active,BUILDING,409525.9589,1023814897.2500001,False
DC0122,726 JACKSON,JACKSON PL COMPLEX,F,11,726 JACKSON PL NW,WASHINGTON,DC,20006,38.89955,-77.038401,6824.83,,1969.0,1198,Eleanor Norton,Active,BUILDING,243245.3048,1660107853.5581841,False
MA0129,PHILIP J PHILBIN FOB,,F,1,881 MAIN ST,FITCHBURG,MA,1420,42.58659,-71.805081,79664.83,,1973.0,2503,Lori Trahan,Active,BUILDING,402068.932,32030753116.061558,False
UT1485,MCA COMMERCE PARK,,L,8,401 N 2150 W,CEDAR CITY,UT,84721,37.68365,-113.09,3468.0,,2010.0,4902,Chris Stewart,Active,BUILDING,415370.3184,1440504264.2112,False
VA0857,1801 N. LYNN ST.,,F,11,1801 N LYNN ST,ARLINGTON,VA,22209,38.8967,-77.070501,364917.02,,2017.0,5108,Donald Beyer,Active,BUILDING,733299.957,267593635074.56818,False
NJ4688,"3 GATEWAY CENTER, 100 MULBERRY ST, NEWARK, NJ 07102",,L,2,3 GATEWAY CTR,NEWARK,NJ,7102,40.735395,-74.164215,76290.0,,2000.0,3408,Robert Menendez,Active,BUILDING,407289.8473,31072142450.517002,False
NC2648,1011 W.H. SMITH BLVD,,L,4,1011 WH SMITH BLVD,GREENVILLE,NC,27834,35.601969,-77.403861,3732.0,,2008.0,3701,Donald Davis,Active,BUILDING,209618.3579,782295711.6828,False
IL2220,EXECUTIVE PLAZA I,,L,5,333 SALEM PL,FAIRVIEW HEIGHTS,IL,62208,38.59955,-89.979471,5772.0,,2000.0,1713,Nikki Budzinski,Active,BUILDING,195384.873,1127761486.9559999,False
NY7226,8 AUTOMATION LANE,,L,2,8 AUTOMATION LN,ALBANY,NY,12205,42.7205,-73.807351,5060.0,,2000.0,3620,Paul Tonko,Active,BUILDING,323177.0563,1635275904.878,False
KS1637,ROSANA SQUARE II - OVERLAND PARK,,L,6,7710 W 119TH ST,OVERLAND PARK,KS,66213,38.9130513,-94.674936,15766.0,,2000.0,2003,Sharice Davids,Active,BUILDING,542817.748,8558064614.968,False
MT5620,BILLINGS WFO,,L,8,2170 OVERLAND AVE,BILLINGS,MT,59102,45.75044,-108.57,5525.0,,2000.0,3002,Matthew Rosendale,Active,BUILDING,380007.0151,2099538758.4275,False
PA6385,IRON MOUNTAIN/NATIONAL,,L,3,1137 BRANCHTON RD,BOYERS,PA,16020,41.0900119,-79.919416,565436.0,,2000.0,4216,Mike Kelly,Active,BUILDING,209332.799,118364300535.364,False
MO1860,NWS TRAINING CENTER AND AWC,,L,6,7220 NW 101ST TER,KANSAS CITY,MO,64153,39.277611,-94.663031,94378.0,,1998.0,2906,Sam Graves,Active,BUILDING,371088.8423,35022622758.5894,False
SD1318,RCRA OFFICE BUILDING,,L,8,4275 AIRPORT RD,RAPID CITY,SD,57703,44.04174,-103.063,5000.0,,2004.0,4600,Dusty Johnson,Active,BUILDING,358408.6321,1792043160.5,False
CA7464,EL CENTRO FEDERAL COURT BLDG.,,L,9,2003 W ADAMS AVE,EL CENTRO,CA,92243,32.79556,-115.57919,43345.0,,2004.0,625,Raul Ruiz,Active,BUILDING,373150.4812,16174207607.613998,False
MD0254,2 WHITE FLINT NORTH,,L,11,11545 ROCKVILLE PIKE,BETHESDA,MD,20852,39.0468805,-77.111489,347922.0,,2000.0,2408,Jamie Raskin,Active,BUILDING,539978.1879,187870291090.5438,False
CA7522,GROVE BUILDING,,L,9,317 3RD ST,EUREKA,CA,95501,40.803375,-124.16825,1145.0,,1929.0,602,Jared Huffman,Active,BUILDING,396090.8278,453523997.83100003,False
CA7471,TERMINAL A & TERMINAL C,,L,9,1701 AIRPORT BLVD,SAN JOSE,CA,95110,37.3650883,-121.92395,4708.0,,1965.0,617,Ro Khanna,Active,BUILDING,856183.9182,4030913886.8855996,False
TX0351,USBS KIKA DE LA GARZA PHARR SOUTHBOUND INSPECTION,USBS KIKA DE LA GARZA PHARR,F,7,9901 S CAGE BLVD,PHARR,TX,78577,26.0889,-98.201171,2651.34,,1996.0,4815,Monica De La Cruz,Active,STRUCTURE,165525.0577,438863206.48231804,False
VA0403,VA95 BUS PK BLDG 8,,L,11,7681 BOSTON BLVD,SPRINGFIELD,VA,22153,38.73815,-77.208231,108286.0,,2000.0,5111,Gerald Connolly,Active,BUILDING,756202.915,81886188853.69,False
NM1479,AFC-5,,L,7,2440 LOUISIANA BLVD NE,ALBUQUERQUE,NM,87110,35.106948,-106.56736,1656.0,,2000.0,3501,Melanie Stansbury,Active,BUILDING,319872.197,529708358.232,False
MI2078,MT PLEASANT MI SSA OFFICE BLD,,L,5,1940 SWEENEY ST,MOUNT PLEASANT,MI,48858,43.58368,-84.755661,7033.0,,2000.0,2602,John Moolenaar,Active,BUILDING,219582.0541,1544320586.4853,False
TX2148,DINERO PLAZA,,L,7,1004 N BIG SPRING ST,MIDLAND,TX,79701,32.00709,-102.07818,17307.0,,2000.0,4811,August Pfluger,Active,BUILDING,215341.7414,3726919518.4098,False
CO1910,"NRRC BUILDING ""B""",,L,8,"2150 ""B"" CENTRE AVENUE",FORT COLLINS,CO,80526,40.56031,-105.081,107390.0,,2002.0,802,Joe Neguse,Active,BUILDING,538493.7421,57828842964.119,False
FL3375,CIS TAMPA BUILDING,,L,4,5629 HOOVER BLVD,TAMPA,FL,33634,27.99942,-82.532451,42282.0,,2012.0,1214,Kathy Castor,Active,BUILDING,369855.0781,15638212412.2242,False
VT8165,400 CORNERSTONE,,L,1,400 CORNERSTONE DR,WILLISTON,VT,5495,44.4471571,-73.102734,2095.0,,2000.0,5000,Becca Balint,Active,BUILDING,595802.5939,1248206434.2205,False
